2018-12-29 12:21:52:593 CN: new_year_set, uid:1012s207p2308776, accumulative success, id:2
2018-12-30 16:57:55:376 CN: new_year_set, uid:1012s208p2318783, accumulative success, id:9
2018-12-30 17:55:13:921 CN: new_year_set, uid:1016s208p2316623, accumulative success, id:2
2018-12-30 18:16:04:680 CN: new_year_set, uid:1011s206p2280268, accumulative success, id:9
2018-12-30 18:38:32:625 CN: new_year_set, uid:1001s204p2286029, accumulative success, id:9
2018-12-30 18:54:11:737 CN: new_year_set, uid:1012s211p2365649, accumulative success, id:2
2018-12-30 18:54:16:318 CN: new_year_set, uid:1012s211p2365649, accumulative success, id:5
2018-12-30 18:54:42:135 CN: new_year_set, uid:1006s206p5740895, accumulative success, id:5
2018-12-30 18:54:44:399 CN: new_year_set, uid:1006s206p5740895, accumulative success, id:2
2018-12-30 18:57:45:280 CN: new_year_set, uid:1016s207p2336183, accumulative success, id:9
2018-12-30 19:13:24:090 CN: new_year_set, uid:1016s210p2365036, accumulative success, id:2
2018-12-30 19:13:26:920 CN: new_year_set, uid:1016s210p2365036, accumulative success, id:5
2018-12-30 19:34:18:469 CN: new_year_set, uid:1002s204p2277528, accumulative success, id:2
2018-12-30 19:34:19:971 CN: new_year_set, uid:1002s204p2277528, accumulative success, id:5
2018-12-30 20:04:14:051 CN: new_year_set, uid:1016s208p2336843, accumulative success, id:2
2018-12-30 20:04:16:295 CN: new_year_set, uid:1016s208p2336843, accumulative success, id:5
2018-12-30 20:04:19:815 CN: new_year_set, uid:1016s208p2336843, accumulative success, id:9
2018-12-30 20:59:12:905 CN: new_year_set, uid:1012s210p2573895, accumulative success, id:2
2018-12-30 20:59:15:277 CN: new_year_set, uid:1012s210p2573895, accumulative success, id:5
2018-12-30 20:59:17:769 CN: new_year_set, uid:1012s210p2573895, accumulative success, id:9
2018-12-30 21:52:10:043 CN: new_year_set, uid:1024s208p5136722, accumulative success, id:2
2018-12-30 21:52:14:256 CN: new_year_set, uid:1024s208p5136722, accumulative success, id:5
2018-12-30 21:52:16:434 CN: new_year_set, uid:1024s208p5136722, accumulative success, id:9
2018-12-30 21:55:32:277 CN: new_year_set, uid:1011s204p2326524, accumulative success, id:2
2018-12-30 21:55:34:059 CN: new_year_set, uid:1011s204p2326524, accumulative success, id:5
2018-12-30 21:58:30:824 CN: new_year_set, uid:1012s208p3361865, accumulative success, id:2
2018-12-30 21:58:34:079 CN: new_year_set, uid:1012s208p3361865, accumulative success, id:5
2018-12-30 22:44:12:698 CN: new_year_set, uid:1011s204p2326524, accumulative success, id:9
2018-12-30 23:11:19:012 CN: new_year_set, uid:1012s208p2362185, accumulative success, id:9
2018-12-30 23:36:49:439 CN: new_year_set, uid:1016s208p2316623, accumulative success, id:5
2018-12-30 23:36:51:129 CN: new_year_set, uid:1016s208p2316623, accumulative success, id:9
2018-12-30 23:38:44:639 CN: new_year_set, uid:1002s211p2362760, accumulative success, id:2
2018-12-30 23:38:46:046 CN: new_year_set, uid:1002s211p2362760, accumulative success, id:5
2018-12-30 23:38:48:299 CN: new_year_set, uid:1002s211p2362760, accumulative success, id:9
2018-12-30 23:53:25:663 CN: new_year_set, uid:1002s205p2295217, accumulative success, id:5
2018-12-30 23:53:43:330 CN: new_year_set, uid:1002s205p2295217, accumulative success, id:9
2018-12-30 23:58:42:639 CN: new_year_set, uid:1002s205p2295217, accumulative success, id:14
2018-12-31 00:10:43:525 CN: new_year_set, uid:1001s208p2305008, accumulative success, id:9
2018-12-31 02:04:34:305 CN: new_year_set, uid:1012s203p2322996, accumulative success, id:9
2018-12-31 04:05:05:033 CN: new_year_set, uid:1005s207p2307450, accumulative success, id:14
2018-12-31 07:06:40:671 CN: new_year_set, uid:1000s208p2266678, accumulative success, id:14
2018-12-31 07:57:06:175 CN: new_year_set, uid:1000s208p2266678, accumulative success, id:20
2018-12-31 09:05:20:903 CN: new_year_set, uid:1000s204p2279363, accumulative success, id:14
2018-12-31 09:17:12:999 CN: new_year_set, uid:1011s204p2275672, accumulative success, id:14
2018-12-31 09:17:30:597 CN: new_year_set, uid:1012s204p2417302, accumulative success, id:14
2018-12-31 09:24:04:437 CN: new_year_set, uid:1012s208p2362185, accumulative success, id:14
2018-12-31 09:34:51:516 CN: new_year_set, uid:1011s203p2274967, accumulative success, id:14
2018-12-31 09:36:12:895 CN: new_year_set, uid:1011s207p2312106, accumulative success, id:14
2018-12-31 09:50:34:787 CN: new_year_set, uid:1016s204p3635391, accumulative success, id:2
2018-12-31 09:50:41:939 CN: new_year_set, uid:1016s204p3635391, accumulative success, id:5
2018-12-31 09:50:43:896 CN: new_year_set, uid:1016s204p3635391, accumulative success, id:9
2018-12-31 10:00:13:877 CN: new_year_set, uid:1016s208p2316623, accumulative success, id:14
2018-12-31 10:06:13:457 CN: new_year_set, uid:1005s211p1434570, accumulative success, id:14
2018-12-31 10:13:03:621 CN: new_year_set, uid:1006s206p3581690, accumulative success, id:14
2018-12-31 10:47:35:713 CN: new_year_set, uid:1012s208p2456167, accumulative success, id:14
2018-12-31 10:53:35:749 CN: new_year_set, uid:1024s208p5136722, accumulative success, id:14
2018-12-31 11:39:12:471 CN: new_year_set, uid:1012s211p2367201, accumulative success, id:2
2018-12-31 11:39:21:571 CN: new_year_set, uid:1012s211p2367201, accumulative success, id:5
2018-12-31 11:41:51:799 CN: new_year_set, uid:1016s207p2336183, accumulative success, id:14
2018-12-31 11:45:16:562 CN: new_year_set, uid:1002s204p2270810, accumulative success, id:9
2018-12-31 11:53:26:586 CN: new_year_set, uid:1002s204p2270810, accumulative success, id:14
2018-12-31 12:18:56:494 CN: new_year_set, uid:1016s208p2322935, accumulative success, id:9
2018-12-31 12:28:56:962 CN: new_year_set, uid:1016s208p2322935, accumulative success, id:14
2018-12-31 12:37:51:937 CN: new_year_set, uid:1012s203p2268495, accumulative success, id:9
2018-12-31 12:38:21:315 CN: new_year_set, uid:1002s205p2296092, accumulative success, id:14
2018-12-31 12:48:42:851 CN: new_year_set, uid:1012s210p2970571, accumulative success, id:2
2018-12-31 12:48:47:891 CN: new_year_set, uid:1012s210p2970571, accumulative success, id:5
2018-12-31 13:14:16:015 CN: new_year_set, uid:1000s203p2236944, accumulative success, id:14
2018-12-31 13:20:54:721 CN: new_year_set, uid:1000s204p2278267, accumulative success, id:2
2018-12-31 13:20:55:756 CN: new_year_set, uid:1000s204p2278267, accumulative success, id:5
2018-12-31 13:20:56:991 CN: new_year_set, uid:1000s204p2278267, accumulative success, id:9
2018-12-31 13:26:48:556 CN: new_year_set, uid:1006s206p5740895, accumulative success, id:9
2018-12-31 13:30:02:734 CN: new_year_set, uid:1000s204p2286453, accumulative success, id:14
2018-12-31 13:43:04:660 CN: new_year_set, uid:1016s209p2335343, accumulative success, id:14
2018-12-31 14:25:19:902 CN: new_year_set, uid:1011s206p2280268, accumulative success, id:14
2018-12-31 14:25:35:736 CN: new_year_set, uid:1012s211p2365649, accumulative success, id:9
2018-12-31 14:31:33:046 CN: new_year_set, uid:1004s205p2299294, accumulative success, id:14
2018-12-31 14:43:08:530 CN: new_year_set, uid:1012s203p2322996, accumulative success, id:14
2018-12-31 14:53:28:727 CN: new_year_set, uid:1012s211p2365649, accumulative success, id:14
2018-12-31 15:17:06:255 CN: new_year_set, uid:1002s205p2252376, accumulative success, id:14
2018-12-31 17:18:22:801 CN: new_year_set, uid:1006s206p5986099, accumulative success, id:9
2018-12-31 17:34:59:798 CN: new_year_set, uid:1016s207p2318322, accumulative success, id:14
2018-12-31 17:35:07:049 CN: new_year_set, uid:1005s211p2361082, accumulative success, id:9
2018-12-31 18:18:32:156 CN: new_year_set, uid:1012s203p2268495, accumulative success, id:14
2018-12-31 18:41:18:945 CN: new_year_set, uid:1002s204p2271113, accumulative success, id:2
2018-12-31 18:41:27:567 CN: new_year_set, uid:1002s204p2271113, accumulative success, id:5
2018-12-31 18:41:31:857 CN: new_year_set, uid:1002s204p2271113, accumulative success, id:9
2018-12-31 18:41:34:588 CN: new_year_set, uid:1002s204p2271113, accumulative success, id:14
2018-12-31 18:41:39:466 CN: new_year_set, uid:1002s204p2271113, accumulative success, id:20
2018-12-31 18:55:13:335 CN: new_year_set, uid:1012s208p2318783, accumulative success, id:14
2018-12-31 20:18:43:673 CN: new_year_set, uid:1012s210p2573895, accumulative success, id:14
2018-12-31 20:29:22:876 CN: new_year_set, uid:1011s204p2326524, accumulative success, id:14
2018-12-31 20:53:36:746 CN: new_year_set, uid:1011s211p2359927, accumulative success, id:2
2018-12-31 20:53:42:211 CN: new_year_set, uid:1011s211p2359927, accumulative success, id:5
2018-12-31 20:58:15:331 CN: new_year_set, uid:1002s204p2225843, accumulative success, id:2
2018-12-31 20:58:17:166 CN: new_year_set, uid:1002s204p2225843, accumulative success, id:5
2018-12-31 20:59:14:382 CN: new_year_set, uid:1012s208p3361865, accumulative success, id:9
2018-12-31 21:05:26:810 CN: new_year_set, uid:1011s205p2289805, accumulative success, id:9
2018-12-31 21:05:29:235 CN: new_year_set, uid:1011s205p2289805, accumulative success, id:14
2018-12-31 21:19:22:399 CN: new_year_set, uid:1016s208p2336843, accumulative success, id:14
2018-12-31 21:22:32:590 CN: new_year_set, uid:1011s211p2359927, accumulative success, id:9
2018-12-31 21:26:51:670 CN: new_year_set, uid:1005s211p2361082, accumulative success, id:14
2018-12-31 21:27:00:567 CN: new_year_set, uid:1016s210p2365036, accumulative success, id:9
2018-12-31 21:29:24:026 CN: new_year_set, uid:1012s208p3361865, accumulative success, id:14
2018-12-31 21:31:51:758 CN: new_year_set, uid:1012s204p2307595, accumulative success, id:2
2018-12-31 21:31:55:879 CN: new_year_set, uid:1012s204p2307595, accumulative success, id:5
2018-12-31 21:31:58:058 CN: new_year_set, uid:1012s204p2307595, accumulative success, id:9
2018-12-31 21:49:56:024 CN: new_year_set, uid:1016s209p2340149, accumulative success, id:2
2018-12-31 21:50:03:539 CN: new_year_set, uid:1016s209p2340149, accumulative success, id:5
2018-12-31 21:53:02:552 CN: new_year_set, uid:1002s211p2362760, accumulative success, id:14
2018-12-31 22:08:34:908 CN: new_year_set, uid:1017s203p3802302, accumulative success, id:14
2018-12-31 22:12:30:046 CN: new_year_set, uid:1016s204p3635391, accumulative success, id:14
2018-12-31 22:12:38:574 CN: new_year_set, uid:1012s210p2916625, accumulative success, id:2
2018-12-31 22:12:40:724 CN: new_year_set, uid:1012s210p2916625, accumulative success, id:5
2018-12-31 22:20:55:549 CN: new_year_set, uid:1012s203p2267907, accumulative success, id:2
2018-12-31 22:23:08:873 CN: new_year_set, uid:1016s209p2340149, accumulative success, id:9
2018-12-31 22:23:13:934 CN: new_year_set, uid:1012s203p2267907, accumulative success, id:9
2018-12-31 22:23:15:152 CN: new_year_set, uid:1012s203p2267907, accumulative success, id:5
2018-12-31 22:41:09:044 CN: new_year_set, uid:1001s208p2305008, accumulative success, id:14
2018-12-31 22:49:56:614 CN: new_year_set, uid:1004s204p2265386, accumulative success, id:2
2018-12-31 22:49:58:778 CN: new_year_set, uid:1004s204p2265386, accumulative success, id:5
2018-12-31 22:59:39:855 CN: new_year_set, uid:1004s204p2265386, accumulative success, id:9
2018-12-31 23:21:00:080 CN: new_year_set, uid:1001s204p2286029, accumulative success, id:14
2018-12-31 23:27:04:996 CN: new_year_set, uid:1002s205p2295217, accumulative success, id:20
2018-12-31 23:31:26:424 CN: new_year_set, uid:1012s204p2274880, accumulative success, id:2
2018-12-31 23:31:36:665 CN: new_year_set, uid:1012s204p2274880, accumulative success, id:5
2018-12-31 23:36:43:532 CN: new_year_set, uid:1002s205p2280051, accumulative success, id:2
2018-12-31 23:36:45:582 CN: new_year_set, uid:1002s205p2280051, accumulative success, id:5
2018-12-31 23:36:47:342 CN: new_year_set, uid:1002s205p2280051, accumulative success, id:9
2018-12-31 23:36:48:912 CN: new_year_set, uid:1002s205p2280051, accumulative success, id:14
2018-12-31 23:49:24:799 CN: new_year_set, uid:1002s205p2280051, accumulative success, id:20
2018-12-31 23:55:02:557 CN: new_year_set, uid:1012s207p2308776, accumulative success, id:14
2018-12-31 23:55:03:672 CN: new_year_set, uid:1012s207p2308776, accumulative success, id:20
2019-01-01 01:34:42:205 CN: new_year_set, uid:1012s205p2273743, accumulative success, id:14
2019-01-01 01:34:47:030 CN: new_year_set, uid:1012s205p2273743, accumulative success, id:9
2019-01-01 01:34:50:480 CN: new_year_set, uid:1012s205p2273743, accumulative success, id:5
2019-01-01 01:34:53:592 CN: new_year_set, uid:1012s205p2273743, accumulative success, id:2
2019-01-01 01:47:12:602 CN: new_year_set, uid:1001s204p3893230, accumulative success, id:14
2019-01-01 01:47:17:133 CN: new_year_set, uid:1001s204p3893230, accumulative success, id:9
2019-01-01 01:47:19:584 CN: new_year_set, uid:1001s204p3893230, accumulative success, id:5
2019-01-01 01:47:22:688 CN: new_year_set, uid:1001s204p3893230, accumulative success, id:2
2019-01-01 04:04:12:993 CN: new_year_set, uid:1000s203p2236944, accumulative success, id:20
2019-01-01 04:09:09:797 CN: new_year_set, uid:1016s209p2335343, accumulative success, id:20
2019-01-01 04:14:09:075 CN: new_year_set, uid:1011s206p2280268, accumulative success, id:20
2019-01-01 05:23:48:273 CN: new_year_set, uid:1005s207p2307450, accumulative success, id:20
2019-01-01 07:34:53:641 CN: new_year_set, uid:1012s210p2573895, accumulative success, id:20
2019-01-01 07:35:39:157 CN: new_year_set, uid:1004s205p2299294, accumulative success, id:20
2019-01-01 07:52:24:033 CN: new_year_set, uid:1011s204p2275672, accumulative success, id:20
2019-01-01 07:54:28:799 CN: new_year_set, uid:1012s203p2322996, accumulative success, id:20
2019-01-01 08:17:57:810 CN: new_year_set, uid:1012s211p2365649, accumulative success, id:20
2019-01-01 08:18:49:330 CN: new_year_set, uid:1024s208p5136722, accumulative success, id:20
2019-01-01 08:30:15:549 CN: new_year_set, uid:1011s207p2312106, accumulative success, id:20
2019-01-01 08:39:47:048 CN: new_year_set, uid:1000s204p2279363, accumulative success, id:20
2019-01-01 09:21:32:414 CN: new_year_set, uid:1005s211p1434570, accumulative success, id:20
2019-01-01 09:46:21:493 CN: new_year_set, uid:1016s208p2322935, accumulative success, id:20
2019-01-01 09:51:17:529 CN: new_year_set, uid:1006s207p2307662, accumulative success, id:2
2019-01-01 09:51:22:308 CN: new_year_set, uid:1006s207p2307662, accumulative success, id:5
2019-01-01 09:52:26:788 CN: new_year_set, uid:1006s207p2307662, accumulative success, id:9
2019-01-01 09:58:39:548 CN: new_year_set, uid:1012s208p2362185, accumulative success, id:20
2019-01-01 09:59:52:922 CN: new_year_set, uid:1016s208p2316623, accumulative success, id:20
2019-01-01 10:02:02:771 CN: new_year_set, uid:1016s207p2312434, accumulative success, id:9
2019-01-01 10:02:07:992 CN: new_year_set, uid:1016s207p2312434, accumulative success, id:14
2019-01-01 10:02:08:303 CN: new_year_set, uid:1012s204p2417302, accumulative success, id:20
2019-01-01 10:07:15:511 CN: new_year_set, uid:1016s207p2336183, accumulative success, id:20
2019-01-01 10:11:16:174 CN: new_year_set, uid:1012s208p2318783, accumulative success, id:20
2019-01-01 10:17:20:245 CN: new_year_set, uid:1016s207p2312434, accumulative success, id:20
2019-01-01 10:19:19:178 CN: new_year_set, uid:1011s204p2326524, accumulative success, id:20
2019-01-01 10:46:21:752 CN: new_year_set, uid:1016s209p2340149, accumulative success, id:14
2019-01-01 10:58:19:501 CN: new_year_set, uid:1016s208p2336843, accumulative success, id:20
2019-01-01 11:11:37:917 CN: new_year_set, uid:1012s211p2354766, accumulative success, id:2
2019-01-01 11:11:38:978 CN: new_year_set, uid:1012s211p2354766, accumulative success, id:5
2019-01-01 11:11:40:328 CN: new_year_set, uid:1012s211p2354766, accumulative success, id:9
2019-01-01 11:11:41:696 CN: new_year_set, uid:1012s211p2354766, accumulative success, id:14
2019-01-01 11:11:43:633 CN: new_year_set, uid:1012s211p2354766, accumulative success, id:20
2019-01-01 11:14:15:324 CN: new_year_set, uid:1000s204p2286453, accumulative success, id:20
2019-01-01 11:16:51:429 CN: new_year_set, uid:1001s204p2286029, accumulative success, id:20
2019-01-01 11:33:10:848 CN: new_year_set, uid:1012s208p3361865, accumulative success, id:20
2019-01-01 11:40:06:619 CN: new_year_set, uid:1012s204p2307595, accumulative success, id:14
2019-01-01 11:41:09:684 CN: new_year_set, uid:1012s204p2274880, accumulative success, id:9
2019-01-01 11:41:12:660 CN: new_year_set, uid:1012s204p2274880, accumulative success, id:14
2019-01-01 11:42:08:729 CN: new_year_set, uid:1006s206p5740895, accumulative success, id:14
2019-01-01 11:58:16:932 CN: new_year_set, uid:1006s203p2257324, accumulative success, id:9
2019-01-01 12:12:32:463 CN: new_year_set, uid:1002s204p2270810, accumulative success, id:20
2019-01-01 12:18:10:716 CN: new_year_set, uid:1006s206p5986099, accumulative success, id:14
2019-01-01 12:20:55:686 CN: new_year_set, uid:1016s210p2347322, accumulative success, id:2
2019-01-01 12:21:00:831 CN: new_year_set, uid:1016s210p2347322, accumulative success, id:5
2019-01-01 12:21:02:446 CN: new_year_set, uid:1016s210p2347322, accumulative success, id:9
2019-01-01 12:21:03:943 CN: new_year_set, uid:1016s210p2347322, accumulative success, id:14
2019-01-01 12:21:05:902 CN: new_year_set, uid:1016s210p2347322, accumulative success, id:20
2019-01-01 12:22:33:420 CN: new_year_set, uid:1011s203p2274967, accumulative success, id:20
2019-01-01 12:33:43:076 CN: new_year_set, uid:1006s206p5986099, accumulative success, id:20
2019-01-01 12:38:26:985 CN: new_year_set, uid:1012s205p2273743, accumulative success, id:20
2019-01-01 12:42:46:403 CN: new_year_set, uid:1012s208p2456167, accumulative success, id:20
2019-01-01 12:43:09:553 CN: new_year_set, uid:1012s204p2274880, accumulative success, id:20
2019-01-01 12:54:41:012 CN: new_year_set, uid:1001s208p2305008, accumulative success, id:20
2019-01-01 13:09:40:515 CN: new_year_set, uid:1012s204p2307595, accumulative success, id:20
2019-01-01 13:16:55:193 CN: new_year_set, uid:1002s205p2296092, accumulative success, id:20
2019-01-01 13:24:09:831 CN: new_year_set, uid:1012s203p2511033, accumulative success, id:14
2019-01-01 13:24:11:848 CN: new_year_set, uid:1012s203p2511033, accumulative success, id:9
2019-01-01 13:24:13:070 CN: new_year_set, uid:1012s203p2511033, accumulative success, id:20
2019-01-01 13:29:13:065 CN: new_year_set, uid:1004s204p2265386, accumulative success, id:14
2019-01-01 13:29:19:748 CN: new_year_set, uid:1004s204p2265386, accumulative success, id:20
2019-01-01 13:51:53:489 CN: new_year_set, uid:1002s211p2362760, accumulative success, id:20
2019-01-01 13:56:34:539 CN: new_year_set, uid:1006s206p3581690, accumulative success, id:20
2019-01-01 14:12:49:096 CN: new_year_set, uid:1012s203p2268495, accumulative success, id:20
2019-01-01 14:33:46:568 CN: new_year_set, uid:1011s205p2289805, accumulative success, id:20
2019-01-01 14:43:47:538 CN: new_year_set, uid:1002s205p2252376, accumulative success, id:20
