2018-12-29 11:12:54:229 CN: new_year_set, uid:1003s5p284228, accumulative success, id:2
2018-12-30 19:49:44:693 CN: new_year_set, uid:1001s1p18455, accumulative success, id:2
2018-12-30 19:49:56:534 CN: new_year_set, uid:1002s1p5068, accumulative success, id:2
2018-12-30 20:06:12:396 CN: new_year_set, uid:1004s1p494399, accumulative success, id:2
2018-12-30 20:07:53:378 CN: new_year_set, uid:1002s2p2249804, accumulative success, id:2
2018-12-30 20:07:54:982 CN: new_year_set, uid:1002s2p2249804, accumulative success, id:5
2018-12-30 20:21:33:566 CN: new_year_set, uid:1001s6p31557, accumulative success, id:9
2018-12-30 20:33:03:048 CN: new_year_set, uid:1006s2p37325, accumulative success, id:2
2018-12-30 20:33:07:539 CN: new_year_set, uid:1006s2p37325, accumulative success, id:5
2018-12-30 20:33:10:377 CN: new_year_set, uid:1006s2p37325, accumulative success, id:9
2018-12-30 20:41:30:789 CN: new_year_set, uid:1005s6p43314, accumulative success, id:2
2018-12-30 20:41:31:941 CN: new_year_set, uid:1005s6p43314, accumulative success, id:5
2018-12-30 20:59:09:630 CN: new_year_set, uid:1016s2p2317165, accumulative success, id:9
2018-12-30 21:09:44:559 CN: new_year_set, uid:1012s3p2255379, accumulative success, id:2
2018-12-30 21:16:32:318 CN: new_year_set, uid:1008s4p105355, accumulative success, id:2
2018-12-30 21:16:33:673 CN: new_year_set, uid:1008s4p105355, accumulative success, id:5
2018-12-30 21:16:36:762 CN: new_year_set, uid:1008s4p105355, accumulative success, id:9
2018-12-30 21:25:48:244 CN: new_year_set, uid:1004s1p494399, accumulative success, id:5
2018-12-30 21:26:04:909 CN: new_year_set, uid:1005s3p87761, accumulative success, id:9
2018-12-30 21:35:05:177 CN: new_year_set, uid:1012s4p3667572, accumulative success, id:5
2018-12-30 21:42:28:190 CN: new_year_set, uid:1005s4p385501, accumulative success, id:2
2018-12-30 21:42:30:559 CN: new_year_set, uid:1005s4p385501, accumulative success, id:5
2018-12-30 21:57:54:127 CN: new_year_set, uid:1012s6p2452155, accumulative success, id:2
2018-12-30 21:57:55:081 CN: new_year_set, uid:1012s6p2452155, accumulative success, id:5
2018-12-30 22:07:12:899 CN: new_year_set, uid:1008s1p4071038, accumulative success, id:2
2018-12-30 22:16:51:658 CN: new_year_set, uid:1003s3p47123, accumulative success, id:9
2018-12-30 22:17:05:701 CN: new_year_set, uid:1008s1p4071038, accumulative success, id:5
2018-12-30 22:18:23:986 CN: new_year_set, uid:1012s3p3041089, accumulative success, id:2
2018-12-30 22:18:26:597 CN: new_year_set, uid:1012s3p3041089, accumulative success, id:5
2018-12-30 22:18:28:472 CN: new_year_set, uid:1012s3p3041089, accumulative success, id:9
2018-12-30 22:20:04:418 CN: new_year_set, uid:1016s4p2308602, accumulative success, id:2
2018-12-30 22:20:06:075 CN: new_year_set, uid:1016s4p2308602, accumulative success, id:5
2018-12-30 22:31:47:602 CN: new_year_set, uid:1006s1p5550074, accumulative success, id:9
2018-12-30 23:04:43:214 CN: new_year_set, uid:1001s1p10616, accumulative success, id:2
2018-12-30 23:04:46:299 CN: new_year_set, uid:1001s1p10616, accumulative success, id:5
2018-12-30 23:08:21:303 CN: new_year_set, uid:1001s1p435591, accumulative success, id:2
2018-12-30 23:08:35:551 CN: new_year_set, uid:1001s1p435591, accumulative success, id:5
2018-12-30 23:08:38:606 CN: new_year_set, uid:1001s1p435591, accumulative success, id:9
2018-12-31 00:06:00:107 CN: new_year_set, uid:1004s4p667328, accumulative success, id:2
2018-12-31 00:06:01:702 CN: new_year_set, uid:1004s4p667328, accumulative success, id:5
2018-12-31 00:06:04:445 CN: new_year_set, uid:1004s4p667328, accumulative success, id:9
2018-12-31 00:07:41:114 CN: new_year_set, uid:1009s5p69766, accumulative success, id:2
2018-12-31 00:07:42:493 CN: new_year_set, uid:1009s5p69766, accumulative success, id:5
2018-12-31 01:16:26:955 CN: new_year_set, uid:1016s6p2703757, accumulative success, id:2
2018-12-31 01:16:28:676 CN: new_year_set, uid:1016s6p2703757, accumulative success, id:5
2018-12-31 01:37:54:051 CN: new_year_set, uid:1011s4p35249, accumulative success, id:2
2018-12-31 01:37:55:993 CN: new_year_set, uid:1011s4p35249, accumulative success, id:5
2018-12-31 01:37:59:530 CN: new_year_set, uid:1011s4p35249, accumulative success, id:9
2018-12-31 02:14:58:594 CN: new_year_set, uid:1012s6p2106207, accumulative success, id:2
2018-12-31 02:15:03:206 CN: new_year_set, uid:1012s6p2106207, accumulative success, id:5
2018-12-31 05:24:41:572 CN: new_year_set, uid:1005s1p511163, accumulative success, id:9
2018-12-31 08:23:48:478 CN: new_year_set, uid:1003s3p9439, accumulative success, id:2
2018-12-31 08:23:52:771 CN: new_year_set, uid:1003s3p9439, accumulative success, id:5
2018-12-31 08:23:58:579 CN: new_year_set, uid:1003s3p9439, accumulative success, id:9
2018-12-31 08:24:00:690 CN: new_year_set, uid:1003s3p9439, accumulative success, id:14
2018-12-31 08:24:05:952 CN: new_year_set, uid:1003s3p9439, accumulative success, id:20
2018-12-31 08:50:42:581 CN: new_year_set, uid:1001s1p4649, accumulative success, id:14
2018-12-31 09:17:52:851 CN: new_year_set, uid:1012s6p333345, accumulative success, id:14
2018-12-31 09:35:19:793 CN: new_year_set, uid:1005s3p87761, accumulative success, id:14
2018-12-31 09:48:35:220 CN: new_year_set, uid:1001s3p15980, accumulative success, id:20
2018-12-31 09:50:10:716 CN: new_year_set, uid:1005s3p49824, accumulative success, id:14
2018-12-31 09:54:51:075 CN: new_year_set, uid:1002s2p2249804, accumulative success, id:9
2018-12-31 09:57:13:738 CN: new_year_set, uid:1001s3p23609, accumulative success, id:9
2018-12-31 10:14:25:624 CN: new_year_set, uid:1005s4p385501, accumulative success, id:9
2018-12-31 10:16:18:860 CN: new_year_set, uid:1003s5p284228, accumulative success, id:14
2018-12-31 10:19:41:770 CN: new_year_set, uid:1016s6p2703757, accumulative success, id:9
2018-12-31 10:26:31:032 CN: new_year_set, uid:1003s6p190229, accumulative success, id:14
2018-12-31 10:42:42:473 CN: new_year_set, uid:1003s3p47123, accumulative success, id:14
2018-12-31 10:43:16:895 CN: new_year_set, uid:1001s6p96454, accumulative success, id:14
2018-12-31 10:45:20:030 CN: new_year_set, uid:1001s2p24713, accumulative success, id:9
2018-12-31 10:57:55:727 CN: new_year_set, uid:1012s4p4716021, accumulative success, id:9
2018-12-31 11:04:01:553 CN: new_year_set, uid:1001s1p9860, accumulative success, id:9
2018-12-31 11:06:58:943 CN: new_year_set, uid:1012s3p2255379, accumulative success, id:5
2018-12-31 11:07:00:862 CN: new_year_set, uid:1012s3p2255379, accumulative success, id:9
2018-12-31 11:27:59:394 CN: new_year_set, uid:1001s3p48910, accumulative success, id:9
2018-12-31 11:34:57:989 CN: new_year_set, uid:1005s4p385501, accumulative success, id:14
2018-12-31 11:38:43:474 CN: new_year_set, uid:1001s1p18455, accumulative success, id:5
2018-12-31 11:46:35:084 CN: new_year_set, uid:1005s6p1802567, accumulative success, id:2
2018-12-31 11:46:36:544 CN: new_year_set, uid:1005s6p1802567, accumulative success, id:5
2018-12-31 11:46:41:952 CN: new_year_set, uid:1005s6p1802567, accumulative success, id:9
2018-12-31 11:48:09:504 CN: new_year_set, uid:1001s4p55900, accumulative success, id:14
2018-12-31 11:52:02:658 CN: new_year_set, uid:1008s1p3187, accumulative success, id:14
2018-12-31 11:52:09:170 CN: new_year_set, uid:1012s1p3733611, accumulative success, id:14
2018-12-31 11:52:10:650 CN: new_year_set, uid:1012s1p3733611, accumulative success, id:9
2018-12-31 12:05:31:023 CN: new_year_set, uid:1011s2p24138, accumulative success, id:2
2018-12-31 12:05:49:779 CN: new_year_set, uid:1011s2p24138, accumulative success, id:5
2018-12-31 12:10:06:049 CN: new_year_set, uid:1001s1p18455, accumulative success, id:9
2018-12-31 12:16:16:931 CN: new_year_set, uid:1012s6p3175698, accumulative success, id:9
2018-12-31 12:17:01:276 CN: new_year_set, uid:1005s2p38402, accumulative success, id:14
2018-12-31 12:19:30:505 CN: new_year_set, uid:1001s1p435591, accumulative success, id:14
2018-12-31 12:22:59:679 CN: new_year_set, uid:1011s1p498525, accumulative success, id:14
2018-12-31 12:23:31:341 CN: new_year_set, uid:1012s5p3237039, accumulative success, id:9
2018-12-31 12:24:48:375 CN: new_year_set, uid:1002s4p2766339, accumulative success, id:9
2018-12-31 12:24:50:684 CN: new_year_set, uid:1002s4p2766339, accumulative success, id:14
2018-12-31 12:31:11:460 CN: new_year_set, uid:1000s6p2271870, accumulative success, id:14
2018-12-31 12:32:00:543 CN: new_year_set, uid:1012s6p3175698, accumulative success, id:14
2018-12-31 12:51:01:017 CN: new_year_set, uid:1005s1p3609434, accumulative success, id:2
2018-12-31 12:51:04:310 CN: new_year_set, uid:1005s1p3609434, accumulative success, id:5
2018-12-31 13:07:05:540 CN: new_year_set, uid:1008s1p4071038, accumulative success, id:9
2018-12-31 13:08:11:400 CN: new_year_set, uid:1001s2p25115, accumulative success, id:9
2018-12-31 13:11:40:190 CN: new_year_set, uid:1002s5p562238, accumulative success, id:14
2018-12-31 13:11:41:434 CN: new_year_set, uid:1012s6p2620395, accumulative success, id:9
2018-12-31 13:13:23:611 CN: new_year_set, uid:1012s1p3733611, accumulative success, id:20
2018-12-31 13:18:46:763 CN: new_year_set, uid:1012s4p1540553, accumulative success, id:14
2018-12-31 13:28:11:557 CN: new_year_set, uid:1001s6p87086, accumulative success, id:2
2018-12-31 13:28:16:233 CN: new_year_set, uid:1001s6p87086, accumulative success, id:5
2018-12-31 13:29:14:774 CN: new_year_set, uid:1009s4p2042127, accumulative success, id:14
2018-12-31 13:35:41:240 CN: new_year_set, uid:1012s2p2128767, accumulative success, id:2
2018-12-31 13:35:42:891 CN: new_year_set, uid:1012s2p2128767, accumulative success, id:5
2018-12-31 13:44:53:944 CN: new_year_set, uid:1008s1p4071038, accumulative success, id:14
2018-12-31 13:48:34:993 CN: new_year_set, uid:1012s1p5525434, accumulative success, id:2
2018-12-31 13:48:41:003 CN: new_year_set, uid:1012s1p5525434, accumulative success, id:5
2018-12-31 13:51:47:548 CN: new_year_set, uid:1005s2p1097882, accumulative success, id:2
2018-12-31 13:51:49:336 CN: new_year_set, uid:1005s2p1097882, accumulative success, id:5
2018-12-31 13:55:44:608 CN: new_year_set, uid:1005s2p28080, accumulative success, id:2
2018-12-31 14:08:45:928 CN: new_year_set, uid:1016s2p2317165, accumulative success, id:14
2018-12-31 14:20:32:248 CN: new_year_set, uid:1006s1p5550074, accumulative success, id:14
2018-12-31 14:26:03:764 CN: new_year_set, uid:1017s4p4839073, accumulative success, id:14
2018-12-31 14:32:32:308 CN: new_year_set, uid:1004s1p463884, accumulative success, id:2
2018-12-31 14:32:34:037 CN: new_year_set, uid:1004s1p463884, accumulative success, id:5
2018-12-31 14:46:03:365 CN: new_year_set, uid:1006s1p5550074, accumulative success, id:20
2018-12-31 14:48:20:243 CN: new_year_set, uid:1012s6p333345, accumulative success, id:20
2018-12-31 14:53:37:921 CN: new_year_set, uid:1001s1p435591, accumulative success, id:20
2018-12-31 15:05:50:192 CN: new_year_set, uid:1006s1p3430443, accumulative success, id:2
2018-12-31 15:05:52:528 CN: new_year_set, uid:1006s1p3430443, accumulative success, id:5
2018-12-31 15:25:56:966 CN: new_year_set, uid:1009s1p11743, accumulative success, id:14
2018-12-31 15:29:37:006 CN: new_year_set, uid:1011s2p24138, accumulative success, id:9
2018-12-31 15:56:29:864 CN: new_year_set, uid:1004s1p463884, accumulative success, id:9
2018-12-31 16:04:16:103 CN: new_year_set, uid:1011s3p2244475, accumulative success, id:9
2018-12-31 16:14:34:901 CN: new_year_set, uid:1001s2p26439, accumulative success, id:9
2018-12-31 16:16:48:600 CN: new_year_set, uid:1004s1p463884, accumulative success, id:14
2018-12-31 16:16:51:559 CN: new_year_set, uid:1004s4p667328, accumulative success, id:14
2018-12-31 16:34:21:872 CN: new_year_set, uid:1001s2p26439, accumulative success, id:14
2018-12-31 17:07:50:813 CN: new_year_set, uid:1008s4p105355, accumulative success, id:14
2018-12-31 17:32:58:057 CN: new_year_set, uid:1006s6p2206551, accumulative success, id:9
2018-12-31 17:33:00:204 CN: new_year_set, uid:1006s6p2206551, accumulative success, id:14
2018-12-31 17:34:37:185 CN: new_year_set, uid:1006s6p3411654, accumulative success, id:2
2018-12-31 18:39:37:081 CN: new_year_set, uid:1005s1p457462, accumulative success, id:14
2018-12-31 18:58:48:850 CN: new_year_set, uid:1012s3p2255379, accumulative success, id:14
2018-12-31 19:31:58:304 CN: new_year_set, uid:1001s6p288702, accumulative success, id:9
2018-12-31 19:32:01:279 CN: new_year_set, uid:1001s6p288702, accumulative success, id:14
2018-12-31 20:03:40:134 CN: new_year_set, uid:1006s6p2206551, accumulative success, id:20
2018-12-31 20:16:33:888 CN: new_year_set, uid:1001s1p493118, accumulative success, id:14
2018-12-31 20:21:57:305 CN: new_year_set, uid:1002s5p2209077, accumulative success, id:14
2018-12-31 20:21:58:408 CN: new_year_set, uid:1002s5p2209077, accumulative success, id:20
2018-12-31 20:22:56:122 CN: new_year_set, uid:1012s4p3667572, accumulative success, id:9
2018-12-31 20:22:57:841 CN: new_year_set, uid:1012s4p3667572, accumulative success, id:14
2018-12-31 20:34:05:786 CN: new_year_set, uid:1001s3p5294, accumulative success, id:14
2018-12-31 20:35:07:646 CN: new_year_set, uid:1002s2p2153177, accumulative success, id:9
2018-12-31 20:47:19:752 CN: new_year_set, uid:1001s2p34394, accumulative success, id:14
2018-12-31 20:55:12:709 CN: new_year_set, uid:1011s5p65548, accumulative success, id:14
2018-12-31 21:21:59:818 CN: new_year_set, uid:1001s6p31557, accumulative success, id:14
2018-12-31 21:22:48:892 CN: new_year_set, uid:1009s5p69766, accumulative success, id:9
2018-12-31 21:26:54:645 CN: new_year_set, uid:1001s1p6515, accumulative success, id:2
2018-12-31 21:26:58:901 CN: new_year_set, uid:1001s1p6515, accumulative success, id:5
2018-12-31 21:52:34:147 CN: new_year_set, uid:1002s2p2153177, accumulative success, id:14
2018-12-31 22:15:58:772 CN: new_year_set, uid:1012s5p3237039, accumulative success, id:14
2018-12-31 22:22:46:833 CN: new_year_set, uid:1002s4p848919, accumulative success, id:2
2018-12-31 22:22:47:676 CN: new_year_set, uid:1002s4p848919, accumulative success, id:5
2018-12-31 22:22:49:950 CN: new_year_set, uid:1002s4p848919, accumulative success, id:14
2018-12-31 22:22:52:013 CN: new_year_set, uid:1002s4p848919, accumulative success, id:9
2018-12-31 22:39:30:060 CN: new_year_set, uid:1012s2p2084063, accumulative success, id:14
2018-12-31 22:46:19:524 CN: new_year_set, uid:1009s1p7965, accumulative success, id:2
2018-12-31 22:46:28:271 CN: new_year_set, uid:1009s1p7965, accumulative success, id:5
2018-12-31 22:46:32:694 CN: new_year_set, uid:1009s1p7965, accumulative success, id:9
