2018-12-29 11:59:12:785 CN: new_year_set, uid:1012s123p1353096, accumulative success, id:2
2018-12-30 12:31:07:103 CN: new_year_set, uid:1012s129p1813481, accumulative success, id:2
2018-12-30 12:31:08:050 CN: new_year_set, uid:1012s129p1813481, accumulative success, id:5
2018-12-30 12:38:29:354 CN: new_year_set, uid:1006s128p1395823, accumulative success, id:14
2018-12-30 12:56:39:759 CN: new_year_set, uid:1002s128p1403893, accumulative success, id:9
2018-12-30 12:59:21:898 CN: new_year_set, uid:1005s123p515503, accumulative success, id:9
2018-12-30 13:01:19:564 CN: new_year_set, uid:1011s126p1393659, accumulative success, id:2
2018-12-30 13:01:21:353 CN: new_year_set, uid:1011s126p1393659, accumulative success, id:5
2018-12-30 13:01:29:953 CN: new_year_set, uid:1011s126p1393659, accumulative success, id:9
2018-12-30 13:12:03:922 CN: new_year_set, uid:1012s127p1393760, accumulative success, id:9
2018-12-30 14:03:52:397 CN: new_year_set, uid:1012s124p1358334, accumulative success, id:2
2018-12-30 14:03:53:246 CN: new_year_set, uid:1012s124p1358334, accumulative success, id:5
2018-12-30 14:03:54:071 CN: new_year_set, uid:1012s124p1358334, accumulative success, id:9
2018-12-30 14:28:45:956 CN: new_year_set, uid:1012s129p1813481, accumulative success, id:9
2018-12-30 15:17:25:373 CN: new_year_set, uid:1011s123p1219656, accumulative success, id:2
2018-12-30 15:17:42:211 CN: new_year_set, uid:1011s123p1219656, accumulative success, id:5
2018-12-30 15:17:47:059 CN: new_year_set, uid:1011s123p1219656, accumulative success, id:9
2018-12-30 17:48:37:641 CN: new_year_set, uid:1009s126p1382578, accumulative success, id:9
2018-12-30 18:28:55:912 CN: new_year_set, uid:1011s127p1391054, accumulative success, id:2
2018-12-30 18:28:57:773 CN: new_year_set, uid:1011s127p1391054, accumulative success, id:5
2018-12-30 19:18:37:383 CN: new_year_set, uid:1011s128p1389321, accumulative success, id:9
2018-12-30 20:18:59:741 CN: new_year_set, uid:1011s130p1403861, accumulative success, id:2
2018-12-30 20:19:01:159 CN: new_year_set, uid:1011s130p1403861, accumulative success, id:5
2018-12-30 20:35:50:552 CN: new_year_set, uid:1001s127p3537233, accumulative success, id:9
2018-12-30 21:59:29:076 CN: new_year_set, uid:1001s127p3537233, accumulative success, id:14
2018-12-30 22:50:59:871 CN: new_year_set, uid:1011s123p1350184, accumulative success, id:9
2018-12-30 23:09:17:036 CN: new_year_set, uid:1012s128p1402794, accumulative success, id:2
2018-12-30 23:09:28:223 CN: new_year_set, uid:1012s128p1402794, accumulative success, id:5
2018-12-30 23:09:30:064 CN: new_year_set, uid:1012s128p1402794, accumulative success, id:9
2018-12-30 23:41:20:720 CN: new_year_set, uid:1012s128p1402794, accumulative success, id:14
2018-12-31 02:21:10:634 CN: new_year_set, uid:1003s126p1305626, accumulative success, id:2
2018-12-31 02:21:14:499 CN: new_year_set, uid:1003s126p1305626, accumulative success, id:5
2018-12-31 08:29:12:023 CN: new_year_set, uid:1011s124p1358223, accumulative success, id:14
2018-12-31 08:38:06:072 CN: new_year_set, uid:1011s126p1393659, accumulative success, id:14
2018-12-31 10:00:24:939 CN: new_year_set, uid:1011s125p1368701, accumulative success, id:14
2018-12-31 10:07:39:924 CN: new_year_set, uid:1011s130p1403861, accumulative success, id:9
2018-12-31 10:41:49:968 CN: new_year_set, uid:1011s128p1389321, accumulative success, id:14
2018-12-31 10:43:25:582 CN: new_year_set, uid:1011s129p1410394, accumulative success, id:14
2018-12-31 10:46:53:660 CN: new_year_set, uid:1008s123p1357480, accumulative success, id:14
2018-12-31 10:52:45:660 CN: new_year_set, uid:1024s124p5421593, accumulative success, id:2
2018-12-31 10:52:46:610 CN: new_year_set, uid:1024s124p5421593, accumulative success, id:5
2018-12-31 11:00:19:244 CN: new_year_set, uid:1011s130p1403861, accumulative success, id:14
2018-12-31 11:00:42:852 CN: new_year_set, uid:1005s128p1406571, accumulative success, id:2
2018-12-31 11:00:56:405 CN: new_year_set, uid:1005s128p1406571, accumulative success, id:5
2018-12-31 11:01:59:713 CN: new_year_set, uid:1005s128p1406571, accumulative success, id:9
2018-12-31 11:05:03:303 CN: new_year_set, uid:1011s122p1337330, accumulative success, id:9
2018-12-31 11:09:54:393 CN: new_year_set, uid:1011s128p1403045, accumulative success, id:14
2018-12-31 11:16:15:992 CN: new_year_set, uid:1012s129p1813481, accumulative success, id:14
2018-12-31 11:50:38:758 CN: new_year_set, uid:1011s123p1350184, accumulative success, id:14
2018-12-31 11:50:45:614 CN: new_year_set, uid:1002s128p1403893, accumulative success, id:14
2018-12-31 12:25:55:040 CN: new_year_set, uid:1011s129p1415556, accumulative success, id:2
2018-12-31 12:25:56:873 CN: new_year_set, uid:1011s129p1415556, accumulative success, id:5
2018-12-31 13:04:32:596 CN: new_year_set, uid:1012s127p1393760, accumulative success, id:14
2018-12-31 13:10:32:572 CN: new_year_set, uid:1006s128p1395823, accumulative success, id:20
2018-12-31 13:21:47:134 CN: new_year_set, uid:1012s128p1402794, accumulative success, id:20
2018-12-31 13:35:39:032 CN: new_year_set, uid:1011s129p1410036, accumulative success, id:2
2018-12-31 13:35:43:784 CN: new_year_set, uid:1011s129p1410036, accumulative success, id:5
2018-12-31 13:35:45:770 CN: new_year_set, uid:1011s129p1410036, accumulative success, id:9
2018-12-31 13:39:16:373 CN: new_year_set, uid:1012s129p1084764, accumulative success, id:9
2018-12-31 14:06:06:302 CN: new_year_set, uid:1008s128p1407046, accumulative success, id:2
2018-12-31 14:10:48:739 CN: new_year_set, uid:1008s128p1407046, accumulative success, id:5
2018-12-31 14:27:28:097 CN: new_year_set, uid:1012s124p1353679, accumulative success, id:2
2018-12-31 14:27:29:363 CN: new_year_set, uid:1012s124p1353679, accumulative success, id:5
2018-12-31 14:27:32:584 CN: new_year_set, uid:1012s124p1353679, accumulative success, id:9
2018-12-31 14:31:15:021 CN: new_year_set, uid:1009s127p1390438, accumulative success, id:2
2018-12-31 14:31:17:090 CN: new_year_set, uid:1009s127p1390438, accumulative success, id:5
2018-12-31 14:57:56:055 CN: new_year_set, uid:1007s129p1414155, accumulative success, id:14
2018-12-31 15:05:56:128 CN: new_year_set, uid:1024s124p5421593, accumulative success, id:9
2018-12-31 15:42:54:052 CN: new_year_set, uid:1011s128p1403045, accumulative success, id:20
2018-12-31 15:51:17:775 CN: new_year_set, uid:1009s126p1382578, accumulative success, id:14
2018-12-31 16:18:49:672 CN: new_year_set, uid:1011s123p1219656, accumulative success, id:14
2018-12-31 16:20:44:940 CN: new_year_set, uid:1012s127p4870157, accumulative success, id:2
2018-12-31 16:20:46:492 CN: new_year_set, uid:1012s127p4870157, accumulative success, id:5
2018-12-31 16:44:35:118 CN: new_year_set, uid:1009s127p1390438, accumulative success, id:9
2018-12-31 18:03:12:456 CN: new_year_set, uid:1012s128p1402803, accumulative success, id:9
2018-12-31 18:14:51:852 CN: new_year_set, uid:1009s126p1382578, accumulative success, id:20
2018-12-31 18:16:41:323 CN: new_year_set, uid:1011s127p1390404, accumulative success, id:5
2018-12-31 18:16:42:919 CN: new_year_set, uid:1011s127p1390404, accumulative success, id:2
2018-12-31 18:40:21:742 CN: new_year_set, uid:1011s122p1335496, accumulative success, id:9
2018-12-31 18:42:23:560 CN: new_year_set, uid:1011s129p1415556, accumulative success, id:9
2018-12-31 18:42:43:485 CN: new_year_set, uid:1011s127p1390404, accumulative success, id:9
2018-12-31 18:47:12:469 CN: new_year_set, uid:1001s127p3537233, accumulative success, id:20
2018-12-31 19:13:33:288 CN: new_year_set, uid:1011s127p1390404, accumulative success, id:14
2018-12-31 19:14:35:530 CN: new_year_set, uid:1011s127p1390404, accumulative success, id:20
2018-12-31 20:19:07:674 CN: new_year_set, uid:1011s129p1400789, accumulative success, id:2
2018-12-31 20:19:08:878 CN: new_year_set, uid:1011s129p1400789, accumulative success, id:5
2018-12-31 20:45:30:881 CN: new_year_set, uid:1012s123p1353096, accumulative success, id:14
2018-12-31 20:45:51:805 CN: new_year_set, uid:1012s124p1358334, accumulative success, id:14
2018-12-31 21:45:02:884 CN: new_year_set, uid:1012s128p1402803, accumulative success, id:14
2019-01-01 00:03:40:189 CN: new_year_set, uid:1012s124p1337546, accumulative success, id:2
2019-01-01 00:49:44:998 CN: new_year_set, uid:1012s124p1337546, accumulative success, id:5
2019-01-01 04:30:29:726 CN: new_year_set, uid:1011s123p1219656, accumulative success, id:20
2019-01-01 08:49:25:911 CN: new_year_set, uid:1011s122p1337330, accumulative success, id:14
2019-01-01 08:53:42:082 CN: new_year_set, uid:1002s128p1403893, accumulative success, id:20
2019-01-01 09:22:57:505 CN: new_year_set, uid:1011s124p1358223, accumulative success, id:20
2019-01-01 09:39:57:507 CN: new_year_set, uid:1011s128p1389321, accumulative success, id:20
2019-01-01 09:47:20:285 CN: new_year_set, uid:1011s129p1410036, accumulative success, id:14
2019-01-01 09:47:21:642 CN: new_year_set, uid:1011s129p1410036, accumulative success, id:20
2019-01-01 09:49:25:053 CN: new_year_set, uid:1011s129p1410394, accumulative success, id:20
2019-01-01 10:13:18:083 CN: new_year_set, uid:1011s130p1403861, accumulative success, id:20
2019-01-01 10:42:43:474 CN: new_year_set, uid:1011s125p1368701, accumulative success, id:20
2019-01-01 10:47:27:257 CN: new_year_set, uid:1011s129p1415556, accumulative success, id:14
2019-01-01 10:57:23:585 CN: new_year_set, uid:1005s128p1406571, accumulative success, id:14
2019-01-01 11:05:22:749 CN: new_year_set, uid:1011s126p1393659, accumulative success, id:20
2019-01-01 11:08:13:268 CN: new_year_set, uid:1011s123p1350184, accumulative success, id:20
2019-01-01 11:13:38:992 CN: new_year_set, uid:1012s129p1813481, accumulative success, id:20
2019-01-01 11:33:08:098 CN: new_year_set, uid:1011s129p1415556, accumulative success, id:20
2019-01-01 11:33:25:015 CN: new_year_set, uid:1005s128p1406571, accumulative success, id:20
2019-01-01 11:34:29:397 CN: new_year_set, uid:1012s124p1358334, accumulative success, id:20
2019-01-01 11:39:15:180 CN: new_year_set, uid:1011s130p1424168, accumulative success, id:2
2019-01-01 11:39:16:907 CN: new_year_set, uid:1011s130p1424168, accumulative success, id:5
2019-01-01 11:39:19:270 CN: new_year_set, uid:1011s130p1424168, accumulative success, id:9
2019-01-01 11:42:08:919 CN: new_year_set, uid:1011s122p1335496, accumulative success, id:14
2019-01-01 11:46:27:277 CN: new_year_set, uid:1011s122p1335496, accumulative success, id:20
2019-01-01 11:46:55:824 CN: new_year_set, uid:1009s127p1390438, accumulative success, id:14
2019-01-01 11:53:59:976 CN: new_year_set, uid:1009s129p1410934, accumulative success, id:20
2019-01-01 11:54:10:752 CN: new_year_set, uid:1009s129p1410934, accumulative success, id:14
2019-01-01 11:54:11:926 CN: new_year_set, uid:1009s129p1410934, accumulative success, id:9
2019-01-01 11:54:16:019 CN: new_year_set, uid:1009s129p1410934, accumulative success, id:5
2019-01-01 11:54:19:534 CN: new_year_set, uid:1009s129p1410934, accumulative success, id:2
2019-01-01 11:57:32:219 CN: new_year_set, uid:1024s124p5421593, accumulative success, id:14
2019-01-01 11:57:34:394 CN: new_year_set, uid:1024s124p5421593, accumulative success, id:20
2019-01-01 12:07:56:178 CN: new_year_set, uid:1012s124p1353679, accumulative success, id:14
2019-01-01 12:07:58:753 CN: new_year_set, uid:1012s124p1353679, accumulative success, id:20
2019-01-01 12:11:02:374 CN: new_year_set, uid:1008s123p1357480, accumulative success, id:20
2019-01-01 12:31:22:007 CN: new_year_set, uid:1012s124p1337546, accumulative success, id:14
2019-01-01 12:31:23:447 CN: new_year_set, uid:1012s124p1337546, accumulative success, id:9
2019-01-01 12:58:22:190 CN: new_year_set, uid:1009s127p1390438, accumulative success, id:20
2019-01-01 13:12:27:675 CN: new_year_set, uid:1012s129p1084764, accumulative success, id:14
2019-01-01 14:03:35:895 CN: new_year_set, uid:1003s126p1305626, accumulative success, id:9
2019-01-01 14:10:23:331 CN: new_year_set, uid:1003s126p1391013, accumulative success, id:5
2019-01-01 14:10:24:690 CN: new_year_set, uid:1003s126p1391013, accumulative success, id:2
2019-01-01 14:17:57:904 CN: new_year_set, uid:1003s126p1683432, accumulative success, id:2
2019-01-01 14:18:00:206 CN: new_year_set, uid:1003s126p1683432, accumulative success, id:5
2019-01-01 15:13:18:866 CN: new_year_set, uid:1007s129p1414155, accumulative success, id:20
2019-01-01 15:44:59:602 CN: new_year_set, uid:1005s123p515503, accumulative success, id:20
2019-01-01 15:45:08:399 CN: new_year_set, uid:1005s123p515503, accumulative success, id:14
2019-01-01 16:04:42:167 CN: new_year_set, uid:1005s128p1407220, accumulative success, id:2
2019-01-01 16:04:43:759 CN: new_year_set, uid:1005s128p1407220, accumulative success, id:5
2019-01-01 16:04:46:494 CN: new_year_set, uid:1005s128p1407220, accumulative success, id:9
2019-01-01 16:04:47:580 CN: new_year_set, uid:1005s128p1407220, accumulative success, id:14
2019-01-01 16:04:48:908 CN: new_year_set, uid:1005s128p1407220, accumulative success, id:20
2019-01-01 17:15:40:526 CN: new_year_set, uid:1012s127p1393760, accumulative success, id:20
2019-01-01 17:35:00:137 CN: new_year_set, uid:1005s130p1407220, accumulative success, id:2
2019-01-01 17:35:05:297 CN: new_year_set, uid:1005s130p1407220, accumulative success, id:5
2019-01-01 17:35:07:870 CN: new_year_set, uid:1005s130p1407220, accumulative success, id:9
2019-01-01 17:35:09:153 CN: new_year_set, uid:1005s130p1407220, accumulative success, id:14
2019-01-01 17:35:11:867 CN: new_year_set, uid:1005s130p1407220, accumulative success, id:20
2019-01-01 19:09:20:090 CN: new_year_set, uid:1001s122p1337993, accumulative success, id:5
2019-01-01 19:09:26:447 CN: new_year_set, uid:1001s122p1337993, accumulative success, id:9
2019-01-01 19:09:27:418 CN: new_year_set, uid:1001s122p1337993, accumulative success, id:14
2019-01-01 19:29:01:964 CN: new_year_set, uid:1012s128p1402803, accumulative success, id:20
2019-01-01 20:18:40:164 CN: new_year_set, uid:1001s122p1337993, accumulative success, id:2
2019-01-01 20:18:48:065 CN: new_year_set, uid:1001s122p1337993, accumulative success, id:20
2019-01-01 20:57:42:936 CN: new_year_set, uid:1002s130p1423709, accumulative success, id:2
2019-01-01 21:16:02:797 CN: new_year_set, uid:1012s127p4870157, accumulative success, id:9
2019-01-01 21:41:20:905 CN: new_year_set, uid:1012s127p4870157, accumulative success, id:14
2019-01-01 22:41:28:418 CN: new_year_set, uid:1012s128p1798943, accumulative success, id:2
2019-01-01 22:57:22:083 CN: new_year_set, uid:1012s123p1478220, accumulative success, id:2
2019-01-01 22:57:23:148 CN: new_year_set, uid:1012s123p1478220, accumulative success, id:5
2019-01-01 22:57:24:450 CN: new_year_set, uid:1012s123p1478220, accumulative success, id:9
2019-01-01 23:16:28:050 CN: new_year_set, uid:1012s123p1478220, accumulative success, id:14
2018-12-29 10:57:33:460 CN: new_year_set, uid:1011s140p1550461, accumulative success, id:2
2018-12-29 10:57:35:138 CN: new_year_set, uid:1011s140p1550461, accumulative success, id:5
2018-12-29 12:41:49:508 CN: new_year_set, uid:1006s143p5984366, accumulative success, id:2
2018-12-29 13:10:15:588 CN: new_year_set, uid:1011s147p1681387, accumulative success, id:2
2018-12-29 13:10:16:878 CN: new_year_set, uid:1011s147p1681387, accumulative success, id:5
2018-12-29 13:23:43:139 CN: new_year_set, uid:1011s148p1771101, accumulative success, id:2
2018-12-29 13:23:56:258 CN: new_year_set, uid:1011s148p1771101, accumulative success, id:5
2018-12-29 14:49:30:580 CN: new_year_set, uid:1002s143p1598256, accumulative success, id:2
2018-12-29 14:49:43:067 CN: new_year_set, uid:1002s143p1598256, accumulative success, id:5
2018-12-29 15:23:50:001 CN: new_year_set, uid:1011s144p1622830, accumulative success, id:2
2018-12-29 15:23:54:887 CN: new_year_set, uid:1011s144p1622830, accumulative success, id:5
2018-12-29 15:40:54:255 CN: new_year_set, uid:1012s147p1684343, accumulative success, id:2
2018-12-29 15:40:55:834 CN: new_year_set, uid:1012s147p1684343, accumulative success, id:5
2018-12-29 16:14:26:158 CN: new_year_set, uid:1012s144p1590677, accumulative success, id:2
2018-12-29 16:14:27:675 CN: new_year_set, uid:1012s144p1590677, accumulative success, id:5
2018-12-29 16:55:29:537 CN: new_year_set, uid:1002s146p1673431, accumulative success, id:2
2018-12-29 17:57:03:984 CN: new_year_set, uid:1002s146p1673431, accumulative success, id:5
2018-12-29 18:40:30:174 CN: new_year_set, uid:1011s142p1587268, accumulative success, id:2
2018-12-29 18:41:48:228 CN: new_year_set, uid:1011s140p1559262, accumulative success, id:2
2018-12-29 18:41:49:717 CN: new_year_set, uid:1011s140p1559262, accumulative success, id:5
2018-12-29 19:36:38:460 CN: new_year_set, uid:1011s141p1188251, accumulative success, id:2
2018-12-29 19:36:39:761 CN: new_year_set, uid:1011s141p1188251, accumulative success, id:5
2018-12-29 19:46:50:071 CN: new_year_set, uid:1012s142p1584189, accumulative success, id:2
2018-12-29 19:46:58:220 CN: new_year_set, uid:1012s142p1584189, accumulative success, id:5
2018-12-29 20:06:12:007 CN: new_year_set, uid:1011s142p1587268, accumulative success, id:5
2018-12-29 20:17:06:989 CN: new_year_set, uid:1012s143p1609459, accumulative success, id:2
2018-12-29 20:17:08:148 CN: new_year_set, uid:1012s143p1609459, accumulative success, id:5
2018-12-29 20:28:51:354 CN: new_year_set, uid:1004s147p1688482, accumulative success, id:2
2018-12-29 20:28:53:436 CN: new_year_set, uid:1004s147p1688482, accumulative success, id:5
2018-12-29 20:51:32:373 CN: new_year_set, uid:1011s148p1696089, accumulative success, id:5
2018-12-29 20:51:33:878 CN: new_year_set, uid:1011s148p1696089, accumulative success, id:2
2018-12-29 21:14:31:040 CN: new_year_set, uid:1003s142p27428, accumulative success, id:2
2018-12-29 21:14:33:527 CN: new_year_set, uid:1003s142p27428, accumulative success, id:5
2018-12-29 21:19:49:852 CN: new_year_set, uid:1001s141p1583219, accumulative success, id:2
2018-12-29 21:19:50:873 CN: new_year_set, uid:1001s141p1583219, accumulative success, id:5
2018-12-29 21:46:43:415 CN: new_year_set, uid:1001s146p1672542, accumulative success, id:2
2018-12-29 21:46:50:665 CN: new_year_set, uid:1001s146p1672542, accumulative success, id:5
2018-12-29 22:31:29:920 CN: new_year_set, uid:1012s140p1558292, accumulative success, id:2
2018-12-29 22:31:31:879 CN: new_year_set, uid:1012s140p1558292, accumulative success, id:5
2018-12-29 23:37:01:531 CN: new_year_set, uid:1012s142p2607197, accumulative success, id:2
2018-12-29 23:37:03:170 CN: new_year_set, uid:1012s142p2607197, accumulative success, id:5
2018-12-29 23:57:21:610 CN: new_year_set, uid:1001s142p1587614, accumulative success, id:2
2018-12-29 23:57:23:462 CN: new_year_set, uid:1001s142p1587614, accumulative success, id:5
2018-12-30 00:30:16:807 CN: new_year_set, uid:1011s140p1559993, accumulative success, id:2
2018-12-30 00:30:20:487 CN: new_year_set, uid:1011s140p1559993, accumulative success, id:5
2018-12-30 00:43:22:729 CN: new_year_set, uid:1006s143p5984366, accumulative success, id:5
2018-12-30 06:30:43:671 CN: new_year_set, uid:1002s143p1598256, accumulative success, id:9
2018-12-30 08:13:27:268 CN: new_year_set, uid:1011s140p1550461, accumulative success, id:9
2018-12-30 08:31:36:305 CN: new_year_set, uid:1011s140p1560997, accumulative success, id:2
2018-12-30 08:31:46:555 CN: new_year_set, uid:1011s140p1560997, accumulative success, id:5
2018-12-30 09:31:21:398 CN: new_year_set, uid:1001s142p1330574, accumulative success, id:2
2018-12-30 09:33:33:386 CN: new_year_set, uid:1012s147p1684343, accumulative success, id:9
2018-12-30 09:35:27:414 CN: new_year_set, uid:1011s148p1687211, accumulative success, id:2
2018-12-30 09:35:29:097 CN: new_year_set, uid:1011s148p1687211, accumulative success, id:5
2018-12-30 09:40:49:066 CN: new_year_set, uid:1011s140p1550461, accumulative success, id:14
2018-12-30 09:44:37:317 CN: new_year_set, uid:1002s142p1614013, accumulative success, id:2
2018-12-30 09:44:39:369 CN: new_year_set, uid:1002s142p1614013, accumulative success, id:5
2018-12-30 09:56:00:496 CN: new_year_set, uid:1011s147p1681387, accumulative success, id:9
2018-12-30 10:16:07:422 CN: new_year_set, uid:1011s141p1188251, accumulative success, id:9
2018-12-30 10:34:03:567 CN: new_year_set, uid:1012s140p1558292, accumulative success, id:9
2018-12-30 10:43:43:057 CN: new_year_set, uid:1012s142p1584189, accumulative success, id:9
2018-12-30 10:55:47:823 CN: new_year_set, uid:1006s143p1613690, accumulative success, id:2
2018-12-30 10:55:49:115 CN: new_year_set, uid:1006s143p1613690, accumulative success, id:5
2018-12-30 11:46:21:241 CN: new_year_set, uid:1011s143p1609296, accumulative success, id:2
2018-12-30 11:46:33:616 CN: new_year_set, uid:1011s143p1609296, accumulative success, id:5
2018-12-30 12:25:14:176 CN: new_year_set, uid:1012s142p1606328, accumulative success, id:2
2018-12-30 12:25:16:428 CN: new_year_set, uid:1012s142p1606328, accumulative success, id:5
2018-12-30 12:59:49:225 CN: new_year_set, uid:1012s140p1558380, accumulative success, id:2
2018-12-30 12:59:53:021 CN: new_year_set, uid:1012s140p1558380, accumulative success, id:5
2018-12-30 12:59:55:670 CN: new_year_set, uid:1012s140p1558380, accumulative success, id:9
2018-12-30 13:20:41:944 CN: new_year_set, uid:1006s143p1613690, accumulative success, id:9
2018-12-30 13:38:47:416 CN: new_year_set, uid:1011s142p1587268, accumulative success, id:14
2018-12-30 13:38:52:715 CN: new_year_set, uid:1011s142p1587268, accumulative success, id:9
2018-12-30 13:51:23:769 CN: new_year_set, uid:1011s140p1559262, accumulative success, id:9
2018-12-30 14:16:11:679 CN: new_year_set, uid:1017s145p3932120, accumulative success, id:2
2018-12-30 14:16:21:130 CN: new_year_set, uid:1017s145p3932120, accumulative success, id:5
2018-12-30 14:19:46:512 CN: new_year_set, uid:1001s146p1672542, accumulative success, id:9
2018-12-30 15:18:19:741 CN: new_year_set, uid:1017s145p3932120, accumulative success, id:9
2018-12-30 15:30:08:072 CN: new_year_set, uid:1001s146p1672542, accumulative success, id:14
2018-12-30 15:44:56:486 CN: new_year_set, uid:1003s142p27428, accumulative success, id:9
2018-12-30 16:08:10:179 CN: new_year_set, uid:1003s142p27428, accumulative success, id:14
2018-12-30 17:08:52:145 CN: new_year_set, uid:1002s146p1673431, accumulative success, id:9
2018-12-30 17:40:54:293 CN: new_year_set, uid:1005s146p1676280, accumulative success, id:2
2018-12-30 17:40:57:920 CN: new_year_set, uid:1005s146p1676280, accumulative success, id:5
2018-12-30 19:07:53:587 CN: new_year_set, uid:1008s145p1652103, accumulative success, id:2
2018-12-30 19:07:55:768 CN: new_year_set, uid:1008s145p1652103, accumulative success, id:5
2018-12-30 20:44:49:106 CN: new_year_set, uid:1012s146p2095837, accumulative success, id:9
2018-12-30 20:44:51:726 CN: new_year_set, uid:1012s146p2095837, accumulative success, id:5
2018-12-30 20:44:55:025 CN: new_year_set, uid:1012s146p2095837, accumulative success, id:2
2018-12-30 21:33:17:715 CN: new_year_set, uid:1011s140p1560997, accumulative success, id:9
2018-12-30 21:40:31:479 CN: new_year_set, uid:1002s142p1614013, accumulative success, id:9
2018-12-30 21:59:44:148 CN: new_year_set, uid:1001s142p1587614, accumulative success, id:9
2018-12-30 22:11:25:430 CN: new_year_set, uid:1008s145p1652103, accumulative success, id:9
2018-12-30 22:12:51:925 CN: new_year_set, uid:1011s148p1687211, accumulative success, id:9
